game_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,Money Line
0021001169,0,L,41,38,0.519,240,36,78,0.462,9,24,0.375,12,13,1,8,30,38,26,3,0,17,25,93,1610612740,2010,129.00
0021001168,0,W,38,40,0.487,240,44,84,0.524,5,23,0.217,15,18,1,7,37,44,26,9,3,14,14,108,1610612750,2010,-190.00
0021001168,1,L,17,62,0.215,240,38,87,0.437,6,13,0.462,16,18,1,9,29,38,20,11,3,13,16,98,1610612756,2010,171.00
0021001167,1,W,27,51,0.346,240,43,78,0.551,1,7,0.143,29,32,1,12,30,42,28,6,5,13,24,116,1610612751,2010,-310.00
0021001167,0,L,24,54,0.308,240,40,82,0.488,8,19,0.421,21,28,1,9,21,30,28,7,5,10,24,109,1610612765,2010,273.00
0021001166,0,W,17,61,0.218,240,36,79,0.456,5,15,0.333,27,39,1,11,28,39,22,7,6,8,25,104,1610612761,2010,197.00
0021001166,1,L,21,57,0.269,240,35,80,0.438,5,17,0.294,21,32,1,11,30,41,21,4,4,12,30,96,1610612739,2010,-220.00
0021001165,0,W,40,38,0.513,240,36,87,0.414,11,31,0.355,14,19,1,15,33,48,21,3,9,6,19,97,1610612755,2010,171.00
0021001165,1,L,40,39,0.506,240,38,92,0.413,2,18,0.111,14,22,1,17,32,49,20,2,5,8,15,92,1610612752,2010,-190.00
0021001164,1,L,54,24,0.692,240,30,74,0.405,8,23,0.348,17,21,1,12,31,43,14,6,6,16,15,85,1610612749,2010,-432.00
0021001164,0,W,32,46,0.41,240,34,76,0.447,7,20,0.35,15,15,1,6,32,38,16,11,4,9,16,90,1610612748,2010,371.00
0021001163,0,L,21,57,0.269,240,40,87,0.46,5,10,0.5,27,36,1,13,26,39,10,9,4,17,22,112,1610612754,2010,655.00
0021001163,1,W,36,43,0.456,240,50,84,0.595,13,24,0.542,23,29,1,6,32,38,32,10,7,19,23,136,1610612764,2010,-825.00
0021001162,1,L,32,46,0.41,265,39,84,0.464,6,11,0.545,18,20,1,9,24,33,27,7,2,11,15,102,1610612753,2010,248.00
0021001162,0,W,50,29,0.633,265,41,76,0.539,14,35,0.4,15,18,1,6,29,35,20,6,10,16,22,111,1610612766,2010,-285.00
0021001161,0,W,37,41,0.474,240,34,85,0.4,5,13,0.385,13,23,1,16,36,52,20,13,10,16,21,86,1610612747,2010,1200.00
0021001161,1,L,55,22,0.714,240,31,82,0.378,4,20,0.2,19,25,1,14,35,49,19,6,13,19,22,85,1610612762,2010,-2000.00
0021001160,0,W,34,44,0.436,240,41,82,0.5,7,16,0.438,19,22,1,14,33,47,16,8,5,11,19,108,1610612757,2010,545.00
0021001160,1,L,45,33,0.577,240,34,83,0.41,3,21,0.143,16,18,1,15,25,40,19,6,4,9,16,87,1610612744,2010,-666.00
0021001159,0,W,51,26,0.662,240,35,79,0.443,4,18,0.222,27,35,1,8,42,50,16,7,5,12,26,101,1610612743,2010,167.00
0021001159,1,L,47,30,0.61,240,36,82,0.439,5,12,0.417,17,26,1,5,36,41,17,3,6,12,26,94,1610612760,2010,-186.00
0021001158,0,W,23,54,0.299,240,44,83,0.53,1,11,0.091,15,18,1,6,40,46,18,8,5,16,18,104,1610612745,2010,377.00
0021001158,1,L,41,37,0.526,240,40,94,0.426,7,25,0.28,14,21,1,13,30,43,24,8,7,14,15,101,1610612758,2010,-442.00
0021001157,1,L,44,34,0.564,240,34,86,0.395,1,9,0.111,12,18,1,14,33,47,11,14,7,14,19,81,1610612746,2010,-470.00
0021001157,0,W,31,47,0.397,240,32,78,0.41,4,14,0.286,14,22,1,10,36,46,14,8,3,18,19,82,1610612763,2010,400.00
0021001156,0,L,37,40,0.481,240,38,88,0.432,8,23,0.348,10,12,1,12,31,43,27,9,7,13,20,94,1610612741,2010,614.00
0021001156,1,W,57,20,0.74,240,36,78,0.462,8,19,0.421,17,24,1,9,32,41,28,9,4,13,15,97,1610612756,2010,-765.00
0021001155,0,L,21,56,0.273,240,45,92,0.489,3,7,0.429,25,33,1,18,28,46,11,6,2,12,24,118,1610612752,2010,420.00
0021001155,1,W,39,38,0.506,240,45,78,0.577,15,27,0.556,26,34,1,7,27,34,31,10,5,13,20,131,1610612761,2010,-495.00
0021001154,1,W,54,23,0.701,240,40,76,0.526,4,10,0.4,15,19,1,9,28,37,29,6,8,15,16,99,1610612755,2010,-265.00
0021001154,0,L,40,38,0.513,240,33,84,0.393,4,10,0.4,12,17,1,14,22,36,17,9,3,11,15,82,1610612738,2010,210.00
0021001153,0,L,26,51,0.338,240,43,98,0.439,5,17,0.294,14,20,1,20,27,47,18,10,3,16,22,105,1610612764,2010,-114.00
0021001153,1,W,21,56,0.273,240,38,77,0.494,3,10,0.3,28,35,1,10,30,40,21,12,11,18,17,107,1610612765,2010,-108.00
0021001152,1,W,49,29,0.628,240,26,67,0.388,2,21,0.095,24,36,1,11,38,49,12,13,5,21,15,78,1610612749,2010,-365.00
0021001152,0,L,31,46,0.403,240,27,75,0.36,6,20,0.3,12,17,1,4,29,33,14,9,2,18,27,72,1610612753,2010,318.00
0021001151,1,W,24,53,0.312,240,42,89,0.472,9,20,0.45,14,20,1,12,25,37,31,11,3,9,20,107,1610612750,2010,-225.00
0021001151,0,L,17,61,0.218,240,39,79,0.494,8,15,0.533,19,27,1,11,35,46,23,3,5,17,19,105,1610612751,2010,201.00
0021001150,1,W,16,61,0.208,240,37,82,0.451,8,24,0.333,17,20,1,10,33,43,24,7,2,14,21,99,1610612766,2010,-105.00
0021001150,0,L,32,45,0.416,240,32,82,0.39,4,15,0.267,21,27,1,9,30,39,22,12,4,9,15,89,1610612739,2010,-105.00
0021001149,1,L,44,34,0.564,240,35,72,0.486,3,13,0.231,17,20,1,3,22,25,17,7,2,11,23,90,1610612759,2010,205.00
0021001149,0,W,59,19,0.756,240,37,74,0.5,1,8,0.125,22,26,1,9,30,39,14,7,2,12,16,97,1610612737,2010,-230.00
0021001148,0,L,53,24,0.688,240,34,70,0.486,9,24,0.375,19,26,1,5,28,33,21,5,2,13,21,96,1610612757,2010,180.00
0021001148,1,W,45,32,0.584,240,39,73,0.534,5,15,0.333,21,25,1,4,28,32,20,10,0,11,20,104,1610612742,2010,-195.00
0021001147,1,W,44,33,0.571,240,42,82,0.512,5,15,0.333,19,24,1,16,32,48,20,5,1,13,21,108,1610612754,2010,-190.00
0021001147,0,L,35,43,0.449,240,37,81,0.457,9,26,0.346,13,19,1,11,22,33,21,8,6,12,23,96,1610612740,2010,171.00
0021001146,0,L,44,33,0.571,240,43,81,0.531,5,15,0.333,18,20,1,7,23,30,24,5,2,11,24,109,1610612745,2010,234.00
0021001146,1,W,41,36,0.532,240,43,75,0.573,3,15,0.2,25,29,1,7,28,35,24,5,0,14,16,114,1610612737,2010,-264.00
0021001145,0,L,36,41,0.468,240,38,81,0.469,6,13,0.462,15,20,1,11,22,33,25,8,5,13,17,97,1610612758,2010,220.00
0021001145,1,W,22,54,0.289,240,41,79,0.519,6,15,0.4,18,22,1,8,31,39,29,9,6,13,18,106,1610612762,2010,-247.00
0021001144,1,W,21,55,0.276,240,40,79,0.506,5,10,0.5,17,22,1,15,33,48,24,5,3,10,21,102,1610612753,2010,486.00
0021001144,0,L,48,29,0.623,240,37,75,0.493,9,21,0.429,15,27,1,7,23,30,15,6,2,8,16,98,1610612761,2010,-584.00
0021001143,0,L,15,61,0.197,240,42,79,0.532,9,22,0.409,14,24,1,8,30,38,21,6,3,22,24,107,1610612752,2010,1025.00
0021001143,1,W,38,38,0.5,240,41,85,0.482,10,24,0.417,31,33,1,10,26,36,23,13,5,10,19,123,1610612739,2010,-1500.00
0021001142,1,L,23,53,0.303,240,34,85,0.4,8,28,0.286,18,25,1,6,24,30,22,9,0,9,25,94,1610612748,2010,537.00
0021001142,0,W,54,23,0.701,240,42,75,0.56,5,15,0.333,19,32,1,8,42,50,22,5,4,15,23,108,1610612751,2010,-654.00
0021001141,1,L,32,44,0.421,240,34,79,0.43,4,8,0.5,19,21,1,7,32,39,26,6,7,15,22,91,1610612764,2010,-390.00
0021001141,0,W,20,56,0.263,240,39,88,0.443,2,10,0.2,17,25,1,16,34,50,16,9,7,12,20,97,1610612766,2010,338.00
0021001140,0,L,26,50,0.342,240,34,80,0.425,8,21,0.381,14,17,1,8,18,26,17,16,0,9,13,90,1610612738,2010,604.00
0021001140,1,W,53,23,0.697,240,41,64,0.641,7,11,0.636,12,17,1,4,33,37,30,7,3,19,12,101,1610612765,2010,-750.00
0021001139,0,W,47,29,0.618,240,36,82,0.439,7,17,0.412,16,28,1,11,33,44,24,13,3,16,23,95,1610612747,2010,264.00
0021001139,1,L,55,21,0.724,240,36,84,0.429,4,18,0.222,14,20,1,12,33,45,20,9,6,18,24,90,1610612743,2010,-300.00
0021001138,0,L,37,39,0.487,240,40,85,0.471,5,14,0.357,12,14,1,7,30,37,17,10,7,14,17,97,1610612759,2010,604.00
0021001138,1,W,58,19,0.753,240,43,89,0.483,15,29,0.517,13,18,1,16,35,51,28,7,4,16,17,114,1610612756,2010,-750.00
0021001137,0,L,50,26,0.658,240,34,82,0.415,4,14,0.286,20,24,1,16,29,45,18,11,7,16,29,92,1610612746,2010,-200.00
0021001137,1,W,30,47,0.39,240,33,74,0.446,5,13,0.385,27,38,1,13,34,47,17,6,3,17,19,98,1610612760,2010,180.00
0021001136,0,L,53,23,0.697,240,37,90,0.411,5,25,0.2,13,20,1,11,32,43,25,5,4,11,21,92,1610612744,2010,-231.00
0021001136,1,W,33,44,0.429,240,35,78,0.449,7,21,0.333,22,24,1,7,36,43,22,4,6,14,21,99,1610612742,2010,206.00
0021001135,0,L,40,37,0.519,265,35,87,0.402,4,14,0.286,13,18,1,10,31,41,24,10,3,13,17,87,1610612749,2010,-120.00
0021001135,1,W,31,45,0.408,265,36,74,0.486,3,9,0.333,18,24,1,5,40,45,18,6,4,18,17,93,1610612755,2010,101.00
0021001134,1,W,44,33,0.571,240,46,90,0.511,5,12,0.417,9,13,1,17,27,44,23,17,3,17,19,106,1610612750,2010,-1900.00
0021001134,0,L,17,60,0.221,240,35,72,0.486,6,19,0.316,13,16,1,7,27,34,19,8,8,26,23,89,1610612763,2010,1200.00
0021001133,0,L,20,55,0.267,240,41,81,0.506,3,7,0.429,21,24,1,10,23,33,20,3,6,8,18,106,1610612741,2010,1500.00
0021001133,1,W,56,20,0.737,240,41,85,0.482,5,13,0.385,26,28,1,15,28,43,24,5,4,10,19,113,1610612761,2010,-2100.00
0021001132,1,L,36,40,0.474,240,34,82,0.415,2,10,0.2,15,18,1,15,29,44,15,5,6,14,22,85,1610612747,2010,423.00
0021001132,0,W,55,20,0.733,240,34,71,0.479,7,18,0.389,21,30,1,6,33,39,18,2,5,9,15,96,1610612762,2010,-500.00
0021001131,1,L,21,54,0.28,240,33,83,0.398,2,21,0.095,22,34,1,12,29,41,19,12,4,16,17,90,1610612743,2010,171.00
0021001131,0,W,46,29,0.613,240,39,80,0.488,4,14,0.286,17,22,1,7,38,45,23,9,5,18,24,99,1610612758,2010,-190.00
0021001130,0,L,50,25,0.667,240,32,78,0.41,7,27,0.259,20,23,1,17,31,48,15,3,6,14,28,91,1610612757,2010,141.00
0021001130,1,W,44,32,0.579,240,34,79,0.43,5,17,0.294,25,27,1,12,23,35,24,6,1,4,16,98,1610612760,2010,-156.00
0021001129,1,W,37,38,0.493,240,41,79,0.519,5,14,0.357,24,33,1,10,30,40,22,10,5,13,21,111,1610612746,2010,-214.00
0021001129,0,L,29,47,0.382,240,36,81,0.444,11,27,0.407,15,26,1,12,32,44,14,8,1,21,27,98,1610612756,2010,192.00
0021001128,0,L,57,19,0.75,265,45,88,0.511,5,19,0.263,19,28,1,10,32,42,18,7,5,16,28,114,1610612745,2010,119.00
0021001128,1,W,40,36,0.526,265,42,94,0.447,9,23,0.391,26,29,1,12,33,45,24,5,3,12,22,119,1610612759,2010,-131.00
0021001127,0,W,43,33,0.566,240,37,73,0.507,5,8,0.625,14,19,1,12,28,40,26,6,4,15,17,93,1610612740,2010,-107.00
0021001127,1,L,43,33,0.566,240,31,69,0.449,4,13,0.308,15,18,1,8,18,26,24,10,5,11,21,81,1610612763,2010,-103.00
0021001126,1,L,17,59,0.224,240,34,81,0.42,10,23,0.435,14,19,1,7,24,31,16,7,3,14,24,92,1610612748,2010,671.00
0021001126,0,W,53,23,0.697,240,42,77,0.545,4,13,0.308,23,30,1,9,37,46,26,8,3,18,20,111,1610612750,2010,-850.00
0021001125,1,W,44,32,0.579,240,29,79,0.367,4,16,0.25,26,30,1,14,38,52,14,2,1,10,14,88,1610612738,2010,102.00
0021001125,0,L,52,23,0.693,240,33,74,0.446,6,12,0.5,11,20,1,3,35,38,22,5,5,6,19,83,1610612737,2010,-113.00
0021001124,1,L,26,49,0.347,240,39,75,0.52,3,9,0.333,15,21,1,10,27,37,21,9,3,20,20,96,1610612741,2010,346.00
0021001124,0,W,55,20,0.733,240,38,74,0.514,6,19,0.316,19,26,1,7,25,32,28,14,4,15,16,101,1610612765,2010,-400.00
0021001123,0,L,15,60,0.2,240,38,82,0.463,5,22,0.227,26,32,1,12,26,38,22,6,5,8,24,107,1610612764,2010,127.00
0021001123,1,W,19,56,0.253,240,46,94,0.489,4,8,0.5,19,32,1,27,29,56,18,5,7,11,22,115,1610612739,2010,-140.00
0021001122,0,L,23,52,0.307,240,37,85,0.435,3,12,0.25,13,20,1,13,22,35,23,8,2,8,17,90,1610612755,2010,491.00
0021001122,1,W,40,36,0.526,240,45,80,0.563,6,14,0.429,19,22,1,9,34,43,25,4,4,8,15,115,1610612751,2010,-590.00
0021001121,0,L,32,43,0.427,240,33,73,0.452,1,9,0.111,10,13,1,8,29,37,23,6,2,16,20,77,1610612753,2010,760.00
0021001121,1,W,48,28,0.632,240,30,71,0.423,9,29,0.31,20,24,1,9,28,37,18,6,6,12,14,89,1610612766,2010,-825.00
0021001120,1,W,35,42,0.455,240,36,78,0.462,3,11,0.273,14,19,1,13,34,47,16,2,6,13,18,89,1610612749,2010,-138.00
0021001120,0,L,30,45,0.4,240,34,80,0.425,6,22,0.273,14,21,1,9,30,39,14,7,4,8,17,88,1610612754,2010,125.00
0021001119,0,L,53,22,0.707,240,30,83,0.361,6,26,0.231,16,23,1,11,36,47,18,3,4,13,27,82,1610612747,2010,250.00
0021001119,1,W,54,20,0.73,240,38,85,0.447,6,16,0.375,28,39,1,12,40,52,23,8,3,7,19,110,1610612742,2010,-283.00
0021001118,0,W,52,22,0.703,240,46,84,0.548,2,11,0.182,13,16,1,8,35,43,29,6,4,11,20,107,1610612759,2010,114.00
0021001118,1,L,57,18,0.76,240,39,90,0.433,8,29,0.276,11,14,1,13,30,43,21,6,3,12,19,97,1610612738,2010,-126.00
0021001117,0,W,53,21,0.716,240,41,85,0.482,9,21,0.429,15,26,1,6,25,31,30,11,5,11,19,106,1610612746,2010,-213.00
0021001117,1,L,29,46,0.387,240,35,75,0.467,5,24,0.208,25,31,1,11,36,47,22,5,5,17,21,100,1610612742,2010,191.00
0021001116,0,W,50,24,0.676,240,43,80,0.538,8,18,0.444,22,30,1,12,28,40,22,6,11,10,26,116,1610612756,2010,-145.00
0021001116,1,L,36,38,0.486,240,36,80,0.45,4,14,0.286,22,29,1,14,23,37,18,6,5,13,24,98,1610612760,2010,131.00
0021001115,0,L,21,53,0.284,240,36,79,0.456,6,21,0.286,12,16,1,7,28,35,25,7,4,19,24,90,1610612743,2010,1200.00
0021001115,1,W,45,29,0.608,240,38,81,0.469,6,22,0.273,22,32,1,11,32,43,21,11,7,14,15,104,1610612758,2010,-1800.00
0021001114,1,W,43,32,0.573,240,34,73,0.466,5,15,0.333,22,29,1,11,24,35,17,8,6,7,19,95,1610612757,2010,105.00
0021001114,0,L,43,32,0.573,240,37,74,0.5,5,14,0.357,12,16,1,11,28,39,18,2,3,11,26,91,1610612740,2010,-116.00
0021001113,0,W,54,20,0.73,240,41,81,0.506,8,19,0.421,18,20,1,8,42,50,31,4,3,12,17,108,1610612750,2010,-510.00
0021001113,1,L,17,58,0.227,240,35,85,0.412,5,17,0.294,16,21,1,7,27,34,12,7,1,8,14,91,1610612741,2010,431.00
0021001112,1,W,42,33,0.56,240,48,85,0.565,2,4,0.5,12,19,1,11,33,44,28,12,6,5,12,110,1610612744,2010,-650.00
0021001112,0,L,32,44,0.421,240,39,83,0.47,6,21,0.286,7,11,1,13,28,41,19,3,9,14,18,91,1610612763,2010,534.00
0021001111,0,L,23,51,0.311,240,41,86,0.477,7,17,0.412,27,33,1,16,35,51,16,4,3,16,23,116,1610612752,2010,350.00
0021001111,1,W,37,38,0.493,240,46,92,0.5,7,23,0.304,21,26,1,10,29,39,24,8,3,5,25,120,1610612751,2010,-405.00
0021001110,1,L,18,56,0.243,240,38,77,0.494,9,16,0.563,22,31,1,12,23,35,15,8,6,14,30,107,1610612748,2010,1000.00
0021001110,0,W,52,23,0.693,240,41,71,0.577,10,19,0.526,31,39,1,8,27,35,28,7,7,13,18,123,1610612764,2010,-1300.00
0021001109,1,L,20,54,0.27,240,39,76,0.513,5,13,0.385,15,16,1,11,23,34,22,5,5,15,21,98,1610612749,2010,160.00
0021001109,0,W,30,44,0.405,240,38,77,0.494,9,19,0.474,19,26,1,13,23,36,26,10,5,14,12,104,1610612761,2010,-178.00
0021001108,1,W,39,36,0.52,240,46,85,0.541,5,13,0.385,11,12,1,8,33,41,30,7,4,13,17,108,1610612745,2010,-146.00
0021001108,0,L,39,36,0.52,240,34,83,0.41,8,18,0.444,21,22,1,14,24,38,25,6,3,13,12,97,1610612755,2010,132.00
0021001107,0,L,26,48,0.351,240,42,83,0.506,1,8,0.125,16,20,1,14,28,42,20,11,4,18,22,101,1610612754,2010,235.00
0021001107,1,W,34,42,0.447,240,41,86,0.477,6,25,0.24,23,25,1,14,28,42,20,9,6,15,14,111,1610612765,2010,-265.00
0021001106,0,L,15,59,0.203,240,36,69,0.522,7,14,0.5,18,21,1,6,26,32,17,3,4,12,19,97,1610612766,2010,385.00
0021001106,1,W,32,42,0.432,240,42,75,0.56,2,8,0.25,12,17,1,6,26,32,33,6,6,7,18,98,1610612739,2010,-450.00
0021001105,1,W,43,32,0.573,240,33,70,0.471,6,15,0.4,13,15,1,7,35,42,21,4,6,13,19,85,1610612753,2010,140.00
0021001105,0,L,47,28,0.627,240,32,77,0.416,7,23,0.304,11,21,1,10,27,37,20,9,1,6,18,82,1610612737,2010,-155.00
0021001104,1,W,21,52,0.288,240,48,90,0.533,9,20,0.45,11,20,1,9,41,50,31,7,5,17,20,116,1610612756,2010,107.00
0021001104,0,L,36,37,0.493,240,47,94,0.5,5,21,0.238,14,21,1,9,30,39,28,11,6,10,15,113,1610612758,2010,-118.00
0021001103,1,W,49,24,0.671,265,40,88,0.455,7,21,0.333,28,33,1,8,44,52,24,9,6,17,20,115,1610612744,2010,-700.00
0021001103,0,L,32,43,0.427,265,44,104,0.423,11,26,0.423,15,17,1,8,34,42,25,9,5,13,23,114,1610612760,2010,569.00
0021001102,1,L,23,50,0.315,240,37,89,0.416,6,16,0.375,7,10,1,11,31,42,20,6,6,13,10,87,1610612745,2010,256.00
0021001102,0,W,39,35,0.527,240,46,99,0.465,11,23,0.478,9,10,1,16,40,56,30,7,2,9,8,112,1610612751,2010,-290.00
0021001101,1,W,15,58,0.205,240,35,63,0.556,9,17,0.529,23,35,1,6,38,44,25,5,7,15,23,102,1610612748,2010,1300.00
0021001101,0,L,51,23,0.689,240,33,78,0.423,10,25,0.4,14,22,1,8,22,30,24,5,3,12,25,90,1610612739,2010,-1950.00
0021001100,0,W,18,55,0.247,265,36,92,0.391,6,26,0.231,22,29,1,16,37,53,14,8,7,12,25,100,1610612762,2010,569.00
0021001100,1,L,36,39,0.48,265,39,93,0.419,7,24,0.292,10,21,0,17,36,53,23,7,7,17,25,95,1610612764,2010,-700.00
0021001099,0,W,43,31,0.581,240,34,65,0.523,8,17,0.471,24,31,1,7,32,39,15,5,4,15,18,100,1610612759,2010,-133.00
0021001099,1,L,57,17,0.77,240,38,79,0.481,6,25,0.24,10,20,0,10,27,37,16,9,1,11,27,92,1610612757,2010,120.00
0021001098,0,W,38,36,0.514,240,39,86,0.453,4,14,0.286,15,21,1,12,32,44,24,11,9,14,18,97,1610612741,2010,583.00
0021001098,1,L,53,20,0.726,240,33,80,0.413,1,9,0.111,18,30,1,13,29,42,18,10,11,17,18,85,1610612755,2010,-720.00
0021001097,0,L,51,22,0.699,240,34,62,0.548,4,11,0.364,28,36,1,3,26,29,19,5,3,15,21,100,1610612754,2010,-118.00
0021001097,1,W,33,42,0.44,240,42,77,0.545,6,15,0.4,17,22,1,8,28,36,18,7,4,14,22,107,1610612738,2010,107.00
0021001096,1,W,31,42,0.425,240,33,68,0.485,3,11,0.273,18,26,1,4,33,37,25,2,2,9,17,87,1610612749,2010,-103.00
0021001096,0,L,29,44,0.397,240,35,90,0.389,5,23,0.217,11,13,1,17,29,46,21,5,4,6,20,86,1610612766,2010,-107.00
0021000051,0,L,47,27,0.635,265,36,80,0.45,11,32,0.344,23,32,1,9,35,44,19,9,2,21,28,106,1610612752,2010,-123.00
0021000051,1,W,36,38,0.486,265,35,81,0.432,12,35,0.343,31,41,1,11,32,43,16,10,1,14,31,113,1610612753,2010,111.00
0021001095,1,L,36,36,0.5,240,34,80,0.425,1,16,0.063,14,23,1,12,34,46,22,6,8,15,22,83,1610612742,2010,126.00
0021001095,0,W,52,21,0.712,240,32,84,0.381,10,26,0.385,17,21,1,16,31,47,20,8,3,15,18,91,1610612756,2010,-139.00
0021001094,0,L,42,32,0.568,240,35,87,0.402,3,17,0.176,11,15,1,17,26,43,22,4,4,10,21,84,1610612747,2010,435.00
0021001094,1,W,53,20,0.726,240,41,85,0.482,3,17,0.176,17,21,1,13,31,44,21,7,5,9,18,102,1610612740,2010,-515.00
0021001093,0,L,17,55,0.236,240,37,89,0.416,4,16,0.25,26,30,1,15,31,46,24,5,7,12,14,104,1610612744,2010,704.00
0021001093,1,W,32,42,0.432,240,45,95,0.474,11,24,0.458,13,19,1,15,29,44,26,5,7,10,19,114,1610612764,2010,-900.00
0021001092,1,W,48,24,0.667,240,32,75,0.427,9,24,0.375,26,29,1,14,28,42,13,6,11,14,26,99,1610612757,2010,-190.00
0021001092,0,L,42,31,0.575,240,35,81,0.432,2,12,0.167,18,24,1,12,26,38,16,5,5,10,16,90,1610612760,2010,171.00
0021001091,0,W,51,21,0.708,240,30,75,0.4,4,15,0.267,21,26,1,13,29,42,18,7,0,9,18,85,1610612750,2010,-400.00
0021001091,1,L,17,57,0.23,240,30,80,0.375,7,17,0.412,15,23,1,17,32,49,16,5,10,13,22,82,1610612738,2010,346.00
0021001090,1,W,41,33,0.554,240,42,77,0.545,6,14,0.429,21,30,1,13,27,40,19,7,7,15,20,111,1610612759,2010,-120.00
0021001090,0,L,57,16,0.781,240,39,77,0.506,9,21,0.429,17,24,1,10,17,27,15,8,5,12,24,104,1610612763,2010,109.00
0021001089,0,L,38,35,0.521,240,43,89,0.483,9,21,0.429,24,28,1,9,24,33,21,4,2,10,23,119,1610612748,2010,305.00
0021001089,1,W,51,22,0.699,240,46,92,0.5,5,17,0.294,28,34,1,17,31,48,16,1,6,10,19,125,1610612745,2010,-350.00
0021001088,1,L,14,58,0.194,240,32,87,0.368,5,20,0.25,14,20,1,11,37,48,16,6,4,11,24,83,1610612737,2010,180.00
0021001088,0,W,42,32,0.568,240,37,74,0.5,5,14,0.357,20,27,1,2,45,47,29,7,4,10,18,99,1610612739,2010,-201.00
0021001087,0,W,20,52,0.278,265,38,85,0.447,9,15,0.6,29,36,1,13,45,58,20,10,3,19,30,114,1610612755,2010,346.00
0021001087,1,L,37,36,0.507,265,40,91,0.44,5,14,0.357,26,36,1,9,27,36,22,9,10,12,24,111,1610612758,2010,-400.00
0021001086,0,L,20,53,0.274,240,33,85,0.388,4,15,0.267,20,29,1,14,26,40,19,13,5,13,22,90,1610612746,2010,651.00
0021001086,1,W,29,45,0.392,240,39,84,0.464,1,9,0.111,15,23,1,14,37,51,22,8,11,18,20,94,1610612761,2010,-820.00
0021001085,1,L,36,38,0.486,240,32,76,0.421,3,12,0.25,10,17,1,9,22,31,18,7,5,17,25,77,1610612742,2010,264.00
0021001085,0,W,51,21,0.708,240,30,66,0.455,8,19,0.421,26,32,1,5,35,40,20,9,6,16,26,94,1610612762,2010,-300.00
0021001084,0,W,53,19,0.736,240,36,72,0.5,3,14,0.214,20,27,1,9,38,47,21,4,3,11,17,95,1610612749,2010,-214.00
0021001084,1,L,29,43,0.403,240,31,79,0.392,6,14,0.429,19,21,1,7,30,37,17,5,7,11,21,87,1610612741,2010,192.00
0021001083,1,W,26,47,0.356,240,39,76,0.513,8,14,0.571,14,21,1,10,29,39,23,10,3,17,20,100,1610612754,2010,-123.00
0021001083,0,L,32,42,0.432,240,36,76,0.474,9,18,0.5,7,19,0,14,28,42,27,8,8,19,14,88,1610612765,2010,111.00
0021001082,1,W,30,42,0.417,240,43,91,0.473,5,18,0.278,23,28,1,16,30,46,23,3,8,5,28,114,1610612752,2010,173.00
0021001082,0,L,35,38,0.479,240,35,88,0.398,6,28,0.214,30,35,1,10,29,39,18,3,11,7,24,106,1610612766,2010,-193.00
0021001081,1,W,41,32,0.562,240,39,78,0.5,4,18,0.222,16,22,1,9,31,40,23,9,3,12,14,98,1610612751,2010,-545.00
0021001081,0,L,23,49,0.319,240,38,79,0.481,3,13,0.231,8,9,1,7,25,32,25,5,3,11,19,87,1610612737,2010,457.00
0021001080,0,L,28,45,0.384,240,42,84,0.5,5,17,0.294,15,18,1,8,26,34,23,6,5,16,23,104,1610612747,2010,461.00
0021001080,1,W,52,20,0.722,240,39,78,0.5,6,18,0.333,28,39,1,11,30,41,19,9,8,14,18,112,1610612746,2010,-550.00
0021001079,0,L,20,52,0.278,240,38,81,0.469,6,13,0.462,18,26,1,10,24,34,26,6,4,17,20,100,1610612744,2010,301.00
0021001079,1,W,31,42,0.425,240,51,83,0.614,10,17,0.588,26,32,1,7,33,40,33,12,5,10,22,138,1610612761,2010,-345.00
0021001078,1,W,42,30,0.583,240,40,86,0.465,7,26,0.269,11,14,1,12,27,39,14,11,1,14,10,98,1610612759,2010,-175.00
0021001078,0,L,57,15,0.792,240,39,76,0.513,11,23,0.478,7,10,1,8,30,38,19,8,2,19,17,96,1610612757,2010,158.00
0021001077,0,W,42,31,0.575,240,43,86,0.5,7,15,0.467,13,18,1,12,24,36,14,7,4,11,25,106,1610612756,2010,227.00
0021001077,1,L,36,35,0.507,240,35,71,0.493,11,19,0.579,19,25,1,9,28,37,24,3,9,17,25,100,1610612740,2010,-255.00
0021001076,0,L,17,54,0.239,240,37,88,0.42,3,11,0.273,17,21,1,18,28,46,13,7,6,14,21,94,1610612743,2010,2173.00
0021001076,1,W,44,29,0.603,240,42,85,0.494,11,26,0.423,19,24,1,15,30,45,29,10,8,15,18,114,1610612764,2010,-5000.00
0021001075,1,W,47,24,0.662,240,44,84,0.524,4,13,0.308,19,28,1,11,29,40,24,16,7,16,21,111,1610612750,2010,-4500.00
0021001075,0,L,17,56,0.233,240,40,84,0.476,6,10,0.6,17,20,1,12,28,40,19,8,5,19,21,103,1610612760,2010,2000.00
0021001074,0,L,40,33,0.548,240,36,73,0.493,2,15,0.133,22,30,1,8,24,32,24,8,8,10,21,96,1610612741,2010,393.00
0021001074,1,W,52,19,0.732,240,34,82,0.415,6,17,0.353,25,31,1,18,27,45,19,5,2,14,24,99,1610612763,2010,-460.00
